bin,subject,risk_seeking_lea,from_trial,to_trial,mean_asym_lea,mean_Rmean_lea,mean_P_lea,mean_R_lea,decodability_negative_PE,decodability_positive_PE,p_decod
5,221,-1.31789496272536,2161,2592,0.0685360902026629,5.18420384937598,-5.01356229221048,5.3778643241999,0.169373804621257,0.0396746666970659,7.44422417403802e-06
6,221,-2.0462462086856,2593,3024,-0.344482785626264,3.56738917230715,-4.23979904806884,3.02286883133632,0.120102809758543,0.0589542190048386,7.44422417403802e-06
7,221,0.202230451941616,3025,3456,-0.0795788123949824,4.17520415656557,-4.3525997916171,4.03259758517249,0.175468012681168,0.0895845475336928,7.44422417403802e-06
8,221,-0.563608379098593,3457,3888,0.18059856859617,3.44622447646761,-3.1699445344111,3.78884430553736,-0.0680531769945339,0.0183210871567626,7.44422417403802e-06
0,222,2.08478119416391,1,432,0.287783285115115,3.14405166466955,-2.74514746177891,3.62494775722916,0.112159223196441,0.00434717350807984,0.0974725953368671
1,222,-0.333714183423358,433,864,1.04775363526331,1.40307039262189,-0.851506634692429,2.36970146217102,0.0457137178799902,0.111053995829476,0.0974725953368671
2,222,0.625677735137614,865,1296,0.212896394040507,2.19697494341058,-1.98448829890581,2.45204436743668,-0.144599967728539,0.0649688916779007,0.0974725953368671
3,222,-0.766035900665362,1297,1728,-0.144364732088372,0.870824776948403,-0.948469855304452,0.821263016850077,0.00862323823624454,-0.013754345807002,0.0974725953368671
4,222,0.509794274313677,1729,2160,-0.221894077572781,2.20458487984764,-2.46867166120722,1.98612897626897,-0.0119838892078616,0.00524458694560783,0.0974725953368671
5,222,0.504794728329617,2161,2592,0.283299159816459,3.35941989681017,-2.92448888809565,3.87743881865067,0.06794865857465,-0.0637509777105497,0.0974725953368671
6,222,-0.948055699691577,2593,3024,0.172714269632463,2.90259851171223,-2.67544073634642,3.17444143344682,0.0382555674409174,-0.0876039717387962,0.0974725953368671
7,222,-2.91858017985427,3025,3456,0.17933258056198,3.73909860206509,-3.43308927496058,4.10927162327957,0.0341257027001443,0.0690759242831355,0.0974725953368671
8,222,-1.06051116388291,3457,3888,-0.255126341275129,3.50997316665122,-4.00676896964434,3.11050631828728,0.0250747152132006,-0.027978973490273,0.0974725953368671
0,224,-2.41005957821735,1,432,-0.515480592639626,5.44237931966225,-7.04622089474546,4.22245485516379,0.0939988362141466,0.160972358211558,0.000214740348957599
1,224,-0.511894606432736,433,864,0.102541901575211,5.288838357277,-5.03138421994084,5.57712740499475,0.098657641856557,0.0373577506367084,0.000214740348957599
2,224,-1.44661632413317,865,1296,0.0530297027256129,3.61155545843323,-3.52323808450063,3.72307970773763,0.165998485424451,0.113527490666157,0.000214740348957599
3,224,-2.90327343212017,1297,1728,-0.205638974532074,5.08731198549691,-5.64207686648604,4.59899793549798,0.158125568072348,-0.112722452088814,0.000214740348957599
4,224,-1.69521093087233,1729,2160,-0.162868244599878,5.53832133247813,-6.017809528021,5.11565316473605,0.151833046206258,0.122857630345104,0.000214740348957599
5,224,0.65506636136645,2161,2592,0.216656271094209,2.56614104115189,-2.31158526948492,2.87615682473535,0.0128215587556568,0.0539937718814236,0.000214740348957599
6,224,-0.188544811900694,2593,3024,0.203419886136384,3.19529412502539,-2.89733118444613,3.56043691938919,0.0742314999485808,0.00393979432404952,0.000214740348957599
7,224,-1.87299754395667,3025,3456,-0.0652935108135445,4.97590573229121,-5.14558695146471,4.84118694164019,0.174797848114542,-0.0587428187459507,0.000214740348957599
8,224,0.863307106582769,3457,3888,0.499519339680982,2.41590890868282,-1.8921016772213,3.15346089576708,0.0683181463882586,0.0301326664940006,0.000214740348957599
0,225,-2.40623507259988,1,432,-1.31328366200955,1.7800228978524,-3.43390712446885,0.950305463395444,0.0384502060580509,-0.081663860604323,0.832879958687425
1,225,-0.0417585575687267,433,864,0.505101702769744,2.01316722751909,-1.58628609562768,2.59585949281001,0.0303211598065625,0.0108598135278577,0.832879958687425
2,225,0.676151518897688,865,1296,0.850251637403866,3.12881918741689,-2.06107508697099,4.7810949785733,-0.00236526894870109,0.0430454078523963,0.832879958687425
3,225,1.60914902482623,1297,1728,0.66503764503894,2.38148268522681,-1.72965739639486,3.31938830778031,0.0128237839726243,0.0636141737324993,0.832879958687425
4,225,0.791594716761512,1729,2160,0.332934070071875,3.72104123941131,-3.1647649336884,4.40060067465836,-0.0766457055284047,0.102446866382765,0.832879958687425
5,225,0.104149401194175,2161,2592,1.75902464481897,1.17218134072471,-0.506490594260395,2.80268862412316,-0.0249741959600552,-0.0645804941811014,0.832879958687425
6,225,2.10199461827989,2593,3024,1.19629573743931,2.34258371391948,-1.31779852159406,4.22928514281001,0.0050144862001319,-0.0749637645236098,0.832879958687425
7,225,1.09167234209319,3025,3456,0.664370298434227,1.70167131543896,-1.27093723888866,2.35612002215652,0.048816467958533,0.0357465610260102,0.832879958687425
8,225,1.3974957622033,3457,3888,1.26090227510123,2.53356671372625,-1.40851084907114,4.72044131966342,-0.121799173210907,0.0241144699391138,0.832879958687425
0,226,-0.626006994342246,1,432,0.292399583890296,5.19250506709388,-4.50694484750151,6.00807368087914,0.0617607540025943,0.20316813821593,0.000620969148799351
1,226,-0.346548174925568,433,864,0.737306336717206,3.0479997317602,-2.12387303188086,4.40721239191781,0.0813199400043665,0.0262252074826283,0.000620969148799351
2,226,-0.85368504721157,865,1296,0.901926972390479,4.27582503893814,-2.73793971085652,6.71148990115767,0.314076116659658,-0.0959552945531557,0.000620969148799351
3,226,1.27350795772718,1297,1728,0.476808962913489,5.36910115072539,-4.24237130604318,6.81482899912131,-0.0355695466274486,0.0514610325821343,0.000620969148799351
4,226,1.07468632431747,1729,2160,0.248926747441195,4.22385206539697,-3.74621943412543,4.78532071416513,0.177192106845093,-0.0357369971576059,0.000620969148799351
5,226,2.90364983906235,2161,2592,0.901047359313099,3.85050269485104,-2.47498901253857,6.03501662480427,-0.112224287353863,0.0951227191276965,0.000620969148799351
6,226,-0.203517218791305,2593,3024,0.526289026077267,3.91778971879219,-3.02868281451468,5.09966286222045,-0.0109461026124204,0.165487033703587,0.000620969148799351
7,226,-0.308277390483085,3025,3456,0.584345067961866,4.99394891631055,-3.75990487325907,6.68494451122341,-0.138965226285059,-0.093033022149194,0.000620969148799351
8,226,0.61660087501165,3457,3888,0.673372757994547,4.39368189915893,-3.174789543492,6.15123888896368,0.171929783724329,0.15900839104702,0.000620969148799351
0,227,-2.79587005310814,1,432,-0.428872877659066,2.2288244138161,-2.76813443082145,1.82434900643582,-0.0503741295275307,-0.083307171498145,0.176012723114025
1,227,0.833377136075535,433,864,-0.489092786544787,4.02367365301364,-5.13937892287899,3.16835642996274,0.133285878422336,-0.0844484523071807,0.176012723114025
2,227,-0.0852797427679669,865,1296,0.0662771300249001,4.05533650559797,-3.9299225725375,4.20320249769621,-0.113940746753162,-0.0816156210518981,0.176012723114025
3,227,-0.0879235291283353,1297,1728,0.00426536940549953,3.50381704757945,-3.50357253123468,3.52056760460691,-0.00469889844421253,0.0366887288458059,0.176012723114025
4,227,0.119817928675651,1729,2160,-0.0164673088628768,2.55031436302158,-2.58206721865496,2.53929216966378,0.133528658401394,0.198436801063192,0.176012723114025
5,227,-0.137064778672404,2161,2592,-0.0791197628333711,2.24650144716571,-2.34502050845971,2.17567289274714,-0.055201972224008,0.0931594594965651,0.176012723114025
6,227,0.328753039383888,2593,3024,0.0859645546261178,2.00248463579678,-1.92278262573774,2.11655420354711,-0.00019370170998512,-0.00409296104623287,0.176012723114025
7,227,-2.12821087201319,3025,3456,-0.162901569346056,2.17633048429427,-2.36576593242169,2.03092788061435,0.0243294865398204,0.0633563489666883,0.176012723114025
8,227,-1.77100973617455,3457,3888,0.162736650064863,3.06542899006043,-2.85827719130141,3.33926900086644,-0.10144090754882,0.0256600708925064,0.176012723114025
0,240,2.08048266141072,1,432,0.383152667459962,4.24264576881796,-3.52745868318588,5.13622377289665,-0.191551659880896,0.0165175261256847,0.70364281209205
1,240,1.30181033604862,433,864,1.27954215015253,2.24351531811941,-1.20262798996814,4.23986511603779,-0.208642227790033,0.00293977238610336,0.70364281209205
2,240,1.08902563531169,865,1296,0.453316405192055,3.38665703226345,-2.7145058006229,4.2595183080838,-0.0574444061018812,-0.0639332117954358,0.70364281209205
3,240,0.524500738231783,1297,1584,1.12714225473314,3.00818607576332,-1.74461513921362,5.25689913887285,0.147164047455753,0.00711713239350121,0.70364281209205
4,240,1.60455691510784,1585,1728,-0.292895692047217,3.48623234436878,-4.09111559247283,3.03548404265806,-0.238982117468364,0.181015964684051,0.70364281209205
5,240,0.258147946833167,1729,2160,1.1657494094181,2.27124593340546,-1.28900724660713,4.05756327039673,0.130223052163148,-0.0116714271473458,0.70364281209205
6,240,1.54338560541465,2161,2592,1.24780882570391,1.50295412363745,-0.823925493205646,2.81294479420297,-0.0293850481152841,-0.00640998577802519,0.70364281209205
7,240,-0.816374891024623,2593,2880,0.960902231646083,2.28804694084861,-1.4462238278507,3.69794017742596,0.124322486635846,0.145665350881001,0.70364281209205
8,240,-1.99767459893017,2881,3312,-0.075988177249446,2.2572929922965,-2.38948023732488,2.17562207685184,-0.0366312632175925,-0.125441777111757,0.70364281209205
9,240,0.591655488324048,3313,3744,0.382754968086595,2.46222374881178,-2.07397265385258,2.98661587085995,0.204083092576421,-0.0603435186823146,0.70364281209205
10,240,-0.609462749083564,3745,4032,0.173522401810021,1.9091948566144,-1.80216763878437,2.11940114756698,-0.219669286863814,0.024757867854983,0.70364281209205
0,241,1.1772374584898,1,432,0.851513669314909,3.96798068893948,-2.60838052837837,6.07804413464207,0.0419606468331527,-0.0650985630969937,0.145544073099173
1,241,-0.54213629322479,433,864,0.321835555300362,4.20332685411606,-3.59000406408062,4.94105090698152,0.128556763309392,0.102987344407812,0.145544073099173
2,241,2.08182310624559,865,1296,0.971670087628432,3.07942152989567,-1.90736082470441,5.01429995319951,0.0160540978977382,0.00441296078860683,0.145544073099173
3,241,1.84109674780364,1297,1728,0.501803716065905,4.22861866656841,-3.31410329364,5.42475065390407,0.0436326139705207,0.0903685201554795,0.145544073099173
4,241,1.64714666385641,1729,2160,0.331028410758554,6.8651796625485,-5.84469657795035,8.08832967056956,-0.161215587507916,0.137041630264544,0.145544073099173
5,241,0.699636691238802,2161,2592,0.337956562864363,3.96080433422201,-3.35790605565333,4.69950446750806,-0.126305950449625,0.0893427325064221,0.145544073099173
6,241,3.07029233348117,2593,3024,0.633412027610581,4.32702875621197,-3.17405813792215,5.93518146964866,0.153483932461549,0.00811648649448164,0.145544073099173
7,241,2.58026872591051,3025,3456,0.782889607871533,4.13693088774978,-2.82442128875153,6.10477587882948,0.111677712259508,0.109372429178801,0.145544073099173
8,241,2.16115348105067,3457,3888,0.717171282139629,3.43346518176733,-2.41843840568861,4.9283597171524,-0.0680939963657405,0.00190774423417452,0.145544073099173
0,242,-1.91867755798609,1,432,0.171966720553829,3.76804236931183,-3.4619688406258,4.12655312020272,0.0686453629892021,-0.0741175877631154,1.93416985949022e-15
1,242,-3.42180545076951,433,864,-1.01108406674303,1.13527524097304,-1.88732558275783,0.702591831537959,0.0379955337932803,0.144146837511776,1.93416985949022e-15
2,242,-1.16815811852034,865,1296,-0.526335543266972,5.19555397616174,-6.76516059135323,4.00283083504059,0.130948564723949,0.00542829675738701,1.93416985949022e-15
3,242,-1.11156606611413,1297,1728,-0.426174789644592,2.53767852785354,-3.13807575200486,2.06951570252319,0.031171589757389,-0.0682486963523996,1.93416985949022e-15
4,242,-2.81588275426239,1729,2160,-1.2009929539189,1.96470503007471,-3.57174825060882,1.09934847515378,0.225590099154248,0.12253667378926,1.93416985949022e-15
5,242,-1.89832604258295,2161,2448,-0.279325011609535,3.78664432272148,-4.35029137131463,3.32718886872079,0.172898152716529,0.144561050563378,1.93416985949022e-15
6,242,0.0779260106194591,2449,2880,-0.0272300634345537,3.56485444316745,-3.61733349026731,3.52985586787086,0.0942042679012416,0.0720124836388868,1.93416985949022e-15
7,242,-2.89675625971783,2881,3312,-0.724768287621954,2.09560432598743,-3.00281265313212,1.4936302993804,0.179051504672923,-0.0866555822799455,1.93416985949022e-15
8,242,-3.2440479322395,3313,3744,-1.39227586934596,2.78199997395859,-5.57665019698775,1.42088127197008,0.270219153288336,-0.0257266631157636,1.93416985949022e-15
9,242,-2.30359541997421,3745,4032,-0.00968337285750133,2.73548833292737,-2.77145545882686,2.82529791104676,0.055858746314742,-0.374117072019654,1.93416985949022e-15
0,244,-1.70788947506319,1,432,0.637637365034845,3.05793036532551,-2.24337811372102,4.21089867578893,-0.00294429793473328,0.0414416543186339,0.0232196940812595
1,244,2.63243694610776,433,864,1.08866685042388,3.26093880907008,-1.90494013774657,5.62216922863572,0.0954174661666624,0.0911362002170586,0.0232196940812595
2,244,1.94193483672012,865,1296,0.8955961914289,3.08897610337306,-1.99238740298095,4.82806214965632,0.152559189072404,0.0166189020866048,0.0232196940812595
3,244,0.564776705562895,1297,1728,0.697060912722033,5.13326493538147,-3.64493978418929,7.2615725816419,0.0800169209851977,-0.178146460353437,0.0232196940812595
4,244,2.65865481388799,1729,2160,1.09665141573695,3.71620830474782,-2.16260462672091,6.42317976872181,0.0406230220052547,0.149864395249214,0.0232196940812595
5,244,0.235402291622501,2161,2592,0.531140106003256,3.34225135703946,-2.57997135335214,4.35604527268293,-0.0223446867354439,-0.0410090054951792,0.0232196940812595
6,244,0.235628476889043,2593,3024,0.320584273078415,3.83435696911036,-3.27981066259619,4.50987902269431,-0.144360125007965,-0.0623676888645199,0.0232196940812595
7,244,-0.488966617322813,3025,3456,0.0358752166263705,4.17611625951026,-4.13453473957172,4.25574912351357,-0.110467245088525,-0.0289543594213426,0.0232196940812595
8,244,1.33475407737256,3457,3888,0.547441020239257,2.73080666015804,-2.10506648842751,3.60106408800868,0.0970564631968934,0.105431067832653,0.0232196940812595
0,245,-0.385745316848028,1,432,0.342067254458092,0.532809937419139,-0.460116306752375,0.647862467383046,-0.0749427046113759,0.0576346466553318,0.0331195899610114
1,245,0.712105213052341,433,720,1.79123628046513,0.885629449346314,-0.374974769992299,2.16410062707583,-0.182540631986962,-0.00583416586446123,0.0331195899610114
2,245,0.156501171129696,721,1296,1.09893029012948,0.922759018361801,-0.540377650639385,1.65077932619185,0.0583002280672505,0.00220092527190968,0.0331195899610114
3,245,0.204439285140546,1297,1728,-0.768613495374083,0.792746560139548,-1.21397209732805,0.572172937647991,-0.107052995057877,-0.0912371393896349,0.0331195899610114
4,245,0.907103308296437,1729,2160,0.804227141398348,0.796356720573469,-0.548259336872711,1.19968006293865,-0.182427180913223,-0.0175416729757501,0.0331195899610114
5,245,-1.02365305934145,2161,2592,-1.58192163584069,1.07757921546443,-2.29231014828398,0.542167768364292,-0.0219110750287042,-0.0199723769490129,0.0331195899610114
6,245,-0.736306569138238,2593,3024,0.0422807982744827,1.10320367722101,-1.07491806417076,1.19534695875839,-0.287885267146524,0.00916099476291752,0.0331195899610114
7,245,1.90128992239608,3025,3456,1.68082655565029,1.19768468840265,-0.586390268141632,2.63534565471694,0.0108111220750753,-0.0677587766959983,0.0331195899610114
8,245,1.22971008791614,3457,3744,1.63264399556435,0.993420628232522,-0.470573969328879,2.34648280369476,-0.126733991862955,-0.0521563470191561,0.0331195899610114
9,245,0.528530627253782,3745,4032,0.540648556509444,0.936846610596788,-0.751565324360651,1.27321135805895,-0.0652485020904267,0.0357635483017782,0.0331195899610114
0,246,1.64598701917719,1,432,1.37930948198568,3.15093158330911,-1.61679351514989,6.24393725392396,-0.0718131002186337,-0.0541556548506139,0.298898548511892
1,246,1.84955627915499,433,864,1.32119998545191,2.18819069186721,-1.15511554592564,4.21317811946511,-0.0348245609399052,-0.0893963306247546,0.298898548511892
2,246,-0.998853416890679,865,1296,0.98561239293382,1.93460666032137,-1.20910486032099,3.14866590840343,-0.0163991180181908,0.0607257625454917,0.298898548511892
3,246,0.947418880271604,1297,1728,0.777223351715282,2.97382458851777,-2.03253118317004,4.38321590142059,0.0254691668624512,-0.0629717864051122,0.298898548511892
4,246,0.925520019636573,1729,2160,0.671986406677831,1.93739729709495,-1.41225308128859,2.70014613485777,0.0476008371676718,-0.010947759636804,0.298898548511892
5,246,2.89938598364216,2161,2592,1.30575119881783,2.22802358556615,-1.1783229723584,4.27420237076385,-0.0725220198504341,0.0440180167288411,0.298898548511892
6,246,3.86793599010027,2593,3024,1.39866563166078,2.26719000155806,-1.14625101972181,4.55596255228303,-0.0956950451597475,-0.0431279579565388,0.298898548511892
7,246,2.03556455074246,3025,3456,0.575117549784018,3.82014790501756,-2.90069505118836,5.07788443457367,0.105680273533234,0.0903950235455309,0.298898548511892
8,246,0.15871683865398,3457,3888,0.419348328591307,3.43909232690134,-2.85219387132326,4.22786480793287,-0.0272598479785341,0.0581757929493235,0.298898548511892
0,248,-0.386927605291507,1,432,0.475039502778585,1.43071263630832,-1.14393948604109,1.8193751268287,0.0503286028812038,0.00410296824027643,0.167042613650244
1,248,1.99463360727605,433,864,0.732642037842671,2.45836970422892,-1.71314668690575,3.55674084590328,-0.052514553214838,-0.0334833720340125,0.167042613650244
2,248,-1.49897204221291,865,1296,0.575686692003837,2.25476644244408,-1.70681506583927,3.00491707923437,-0.0204229313868597,0.0470775501587996,0.167042613650244
3,248,-0.586753324864828,1297,1728,-0.031762252596666,1.69979085823251,-1.73793320904641,1.68578624777455,0.0330752536984168,-0.106104676559367,0.167042613650244
4,248,-1.05796036478183,1729,2016,0.134518534206962,1.62656131998652,-1.54754941041924,1.7391201166629,0.143557292241582,-0.0657204227690978,0.167042613650244
5,248,0.0192465902267535,2017,2448,0.701815611367184,2.11152351382619,-1.49861609374019,3.00346396979095,-0.240157079845464,0.0603095889970415,0.167042613650244
6,248,-0.97122667584107,2449,2880,0.17027983621898,1.42718037889555,-1.33561041517027,1.5585367762217,-0.0865883577145572,0.104275390757712,0.167042613650244
7,248,1.47568408391331,2881,3312,0.281036800611725,1.50184198042247,-1.32343486768518,1.73741562399694,-0.0275256782564553,0.0193486886850465,0.167042613650244
8,248,-0.0882885056178775,3313,3744,0.440413913003901,2.00313270115282,-1.63552944494199,2.50651946491238,-0.063028012047792,0.0459527418089436,0.167042613650244
9,248,1.17151128261143,3745,4032,0.366327465126456,1.54076363388495,-1.30949058281367,1.86845488619916,-0.23680822112079,-0.0325104940936257,0.167042613650244
0,249,-0.108983121824977,1,432,0.790719546179531,2.09763067512676,-1.43759288232415,3.12636910069216,0.0689517368230844,0.0858823169474369,2.03479591260799e-31
1,249,0.20363905120346,433,864,1.14974349689061,2.17411919698749,-1.24151702393882,3.86259178034532,0.0527115842539892,0.0232391873168255,2.03479591260799e-31
2,249,3.86973738561889,865,1296,0.674474905423239,3.7158880449744,-2.67211863427718,5.19528522049512,0.204200205808584,0.0482772671766194,2.03479591260799e-31
3,249,-0.0888224899492715,1297,1728,1.45762676075043,2.33283604931212,-1.14808281241882,4.8168887709773,0.0660288895526095,0.0752331057500616,2.03479591260799e-31
4,249,1.52335562005621,1729,2160,0.161640007956984,3.1096573108716,-2.90490942166078,3.36122438009164,0.257024796306514,-0.0289057242731728,2.03479591260799e-31
5,249,1.51035966766715,2161,2592,0.801323938856038,1.82999246344794,-1.25670387032301,2.73061732632433,0.012203368644773,-0.141823512687947,2.03479591260799e-31
6,249,2.04080874551869,2593,3024,0.798180675011227,2.43232387362686,-1.69447912060762,3.56767453404304,0.270174944747076,0.138950452591174,2.03479591260799e-31
7,249,-0.0279382906507618,3025,3456,1.11666672462836,2.02654771299376,-1.18378921061976,3.53979433998463,0.302880947999661,0.0450385643211985,2.03479591260799e-31
8,249,0.761348539204828,3457,3888,0.925764157704359,1.58333417812958,-1.0304277064484,2.49305825724249,0.0503619257881895,0.00685234279011885,2.03479591260799e-31
0,251,-1.51698122629523,1,432,0.949955801296605,1.4982177229472,-0.952757737937137,2.40838236956569,-0.0791624040921218,-0.0735041312183237,0.95821309741329
1,251,-1.64355185275631,433,720,0.0697626793448491,2.67633119820825,-2.59950676557688,2.78386891490367,0.0299643245709664,-0.0837474118932775,0.95821309741329
2,251,-0.888491545475862,721,1152,0.744357530763314,1.48668801330963,-1.04639420348229,2.15485206773878,0.0488265742483124,-0.0921163765842772,0.95821309741329
3,251,-1.30058845958582,1153,1584,-0.0173646307749554,1.56493279100822,-1.59448684273225,1.55982874273553,0.206757162049783,-0.014790286782544,0.95821309741329
4,251,0.162416040512917,1585,2016,0.45207444863137,3.63557296757734,-2.91660801121252,4.55438326071554,-0.184805966806435,0.206854735316808,0.95821309741329
5,251,3.63298228153629,2017,2448,1.04999913042763,1.90081427534957,-1.14401065641602,3.20683558543705,0.0785769758628936,-0.0509355537357083,0.95821309741329
6,251,-1.54520510651472,2449,2880,0.531531686368406,5.00614653991457,-3.85985749751598,6.52437138556055,0.041600038981525,-0.0416690065012271,0.95821309741329
7,251,1.33670463175436,2881,3312,1.40679173807692,1.5026866564965,-0.764091419830369,3.03533910176155,0.000446678498339793,0.0291982881817093,0.95821309741329
8,251,0.544165071694957,3313,3744,0.93038717908658,1.7603246294347,-1.13722021295812,2.80353891455914,-0.037488454195178,0.00554909567286926,0.95821309741329
9,251,0.11796042433796,3745,4032,1.14868640411684,3.06236498481235,-1.76819951244852,5.45810507450421,-0.0761281504940129,0.114043636142366,0.95821309741329
0,252,0.492573500973889,1,432,0.893785448586488,2.37759240303357,-1.55549952013874,3.71102053450068,0.0535983086502658,-0.0477857311756024,0.999614942107108
1,252,-0.566242433672075,433,864,-0.362862495302043,1.89304296985455,-2.27202674999271,1.59939910552985,-0.105749444930587,-0.0294981617330145,0.999614942107108
2,252,1.13079297040758,865,1296,1.53449157343422,1.84422433597732,-0.875889830509719,3.96085015383276,0.0523581153574485,0.173507225296761,0.999614942107108
3,252,-1.04860470931229,1297,1728,-0.36951913686279,3.10982287890599,-3.74780320797805,2.5969149718808,0.0107194655313284,-0.0325191655151759,0.999614942107108
4,252,-1.55366917418219,1729,2160,-0.130507689054899,2.29978783732919,-2.46427774679157,2.16908851876115,-0.0131043144965504,-0.037456345768983,0.999614942107108
5,252,3.0847577727509,2161,2592,1.3391154807834,1.72956198580116,-0.912251559770962,3.34823496092294,0.0980733850856303,-0.022507464883246,0.999614942107108
6,252,-0.821653063047243,2593,3024,-0.302115949975489,1.68618480531555,-1.96595300675934,1.47404921051184,-0.0981523039415523,0.0128839107996668,0.999614942107108
7,252,0.31224806454539,3025,3456,0.784267195053062,1.31765475852608,-0.913017828619643,1.96523773098878,-0.0537386642454998,-0.0979006217393211,0.999614942107108
8,252,0.911805013931952,3457,3888,-0.00534903956877645,2.45165789852976,-2.50063448698062,2.45849747074641,0.00361409523294362,-0.121737967151028,0.999614942107108
0,253,1.1056496573292,1,432,-0.612149942588912,3.90015299634885,-5.29454310396752,2.89376714410668,0.146617685508539,0.0584819517205954,4.86819234534669e-21
1,253,0.681517365047235,433,864,-0.0535815702607604,5.39314304221218,-5.54228557618662,5.26614084975491,0.192789833749008,0.0773169066903764,4.86819234534669e-21
2,253,1.80749556056651,865,1296,0.0327288141372613,5.8506034606181,-5.76435908508929,5.95296886892999,0.147258443530795,0.0740091132916431,4.86819234534669e-21
3,253,0.0821885079586498,1297,1728,0.0926144637378828,5.30194678707654,-5.07187314502218,5.56126516862048,0.0866216095079533,0.178053138781486,4.86819234534669e-21
4,253,-0.0889323593813525,1729,2160,0.338167795273272,6.1118513107555,-5.16667074583699,7.24735989708634,0.226526070236844,-0.0529575689767427,4.86819234534669e-21
5,253,-1.33518390374944,2161,2592,-0.335573823179367,3.68943248696487,-4.36033510149718,3.13902694257506,0.0851207753431038,0.0561493123336758,4.86819234534669e-21
6,253,-1.40860393805485,2593,3024,-0.164784182402696,5.21295365337855,-5.66525350116901,4.81230917393088,0.0732049857050276,0.0465887611120351,4.86819234534669e-21
7,253,-1.10688071016117,3025,3456,-0.374989938437666,5.07959617036942,-6.13029895452395,4.23657111769428,0.0359607586400582,-0.068551946625126,4.86819234534669e-21
